year,nace_id,emissions_difference,auctions_difference
2008,24.44,80576.0,164286.0
2008,24.45,94154.0,148970.0
2008,24.46,703323.0,588745.0
2008,24.51,1552370.0,1535912.0
2008,24.52,4108.0,6144.0
2008,24.53,71083.0,52299.0
2008,24.54,47992.0,49635.0
2008,25.11,75719.0,57558.0
2008,25.3,11429.0,10024.0
2008,25.4,128057.0,184823.0
2008,25.5,3958.0,5298.0
2008,25.61,0.0,81023.0
2008,25.62,27420.0,32970.0
2008,25.73,13620.0,17709.0
2008,25.92,11649.0,10868.0
2008,25.93,12523.0,14394.0
2008,25.99,12394.0,46689.0
2008,26.11,259236.0,278662.0
2008,26.2,10592.0,4049.0
2008,26.3,4509.0,6216.0
2008,27.11,2963.0,4050.0
2008,27.12,15584.0,38531.0
2008,27.32,29617.0,30222.0
2008,27.4,37693.0,37569.0
2008,27.51,52184.0,65819.0
2008,27.9,23929.0,25331.0
2008,28.11,57298.0,94745.0
2008,28.13,19693.0,11477.0
2008,28.14,23084.0,24865.0
2008,28.15,254914.0,302965.0
2008,28.21,12294.0,13191.0
2008,28.22,15461.0,37211.0
2008,28.29,9927.0,31394.0
2008,28.3,23325.0,35846.0
2008,28.91,0.0,0.0
2008,28.92,74560.0,86669.0
2008,28.94,13754.0,12552.0
2008,28.95,6268.0,5665.0
2008,28.99,9022.0,31923.0
2008,29.1,1350143.0,2407960.0
2008,29.2,39096.0,52919.0
2008,29.32,157055.0,178143.0
2008,30.11,119787.0,271399.0
2008,30.2,110751.0,131203.0
2008,30.3,836977.0,1167128.0
2008,30.4,0.0,8521.0
2008,30.91,21278.0,33046.0
2008,31.02,2829.0,1071.0
2008,31.03,22655.0,11590.0
2008,31.09,22678.0,27139.0
2008,32.2,0.0,3601.0
2008,32.3,8003.0,8865.0
2008,33.16,13456.0,30408.0
2008,33.17,24755.0,18744.0
2008,33.2,21946.0,23464.0
2008,35.0,35136154.0,27434819.0
2008,35.1,103508627.0,87201980.0
2008,35.11,1037733469.0,833322905.0
2008,35.13,745.0,3930.0
2008,35.14,322992.0,445826.0
2008,35.2,170936.0,191288.0
2008,35.21,362920.0,511394.0
2008,35.22,2493068.0,3424015.0
2008,35.23,31552.0,36187.0
2008,35.3,143472212.0,153543287.0
2008,36.0,2357.0,5525.0
2008,37.0,36135.0,80427.0
2008,38.21,259228.0,186344.0
2008,38.32,76875.0,211823.0
2008,41.2,0.0,19804.0
2008,42.11,14269.0,13756.0
2008,43.22,3444.0,3569.0
2008,43.99,0.0,0.0
2008,46.21,12816.0,14793.0
2008,46.46,11643.0,13011.0
2008,47.29,0.0,0.0
2008,49.1,10940.0,11921.0
2008,49.5,2374508.0,4330899.0
2008,51.0,0.0,0.0
2008,51.1,139626.0,185811.0
2008,52.1,207981.0,349192.0
2008,52.23,209292.0,359471.0
2008,52.24,35077.0,55662.0
2008,53.1,6522.0,7481.0
2008,56.1,6600.0,6742.0
2008,58.14,38192.0,67208.0
2008,58.19,24466.0,81085.0
2008,60.2,0.0,0.0
2008,61.1,2539.0,2736.0
2008,63.11,1423.0,19547.0
2008,64.11,1964.0,5524.0
2008,64.91,2473.0,0.0
2008,68.2,61003.0,71393.0
2008,68.32,133435.0,121261.0
2008,70.22,909.0,2033.0
2008,71.11,6502.0,8696.0
2008,71.12,12926.0,13557.0
2008,72.19,156952.0,193927.0
2008,75.0,15600.0,13970.0
2008,82.3,3233.0,4646.0
2008,82.99,434436.0,373114.0
2008,84.11,2321.0,2862.0
2008,84.12,7287.0,8645.0
2008,84.22,178110.0,174160.0
2008,85.32,0.0,0.0
2008,85.42,319168.0,215219.0
2008,86.1,1322190.0,1323253.0
2008,86.21,10476.0,0.0
2008,86.9,0.0,0.0
2009,1.13,1268656.0,2054121.0
2009,1.19,115612.0,164349.0
2009,1.21,92368.0,90610.0
2009,1.22,103238.0,120499.0
2009,1.3,53249.0,101853.0
2009,1.62,755.0,18460.0
2009,1.63,1299.0,1607.0
2009,5.1,15967.0,38383.0
2009,6.1,36306477.0,22359588.0
2009,6.2,2415492.0,2146975.0
2009,7.1,3581492.0,3634506.0
2009,7.21,40116.0,55054.0
2009,8.11,395403.0,472340.0
2009,8.12,128467.0,186911.0
2009,8.91,54629.0,129931.0
2009,8.92,30661.0,49328.0
2009,8.93,655319.0,667077.0
2009,8.99,566198.0,728626.0
2009,9.1,121823.0,109270.0
2009,10.11,410884.0,413111.0
2009,10.12,50536.0,54737.0
2009,10.13,265872.0,271991.0
2009,10.2,288823.0,355107.0
2009,10.3,7330.0,8405.0
2009,10.31,810727.0,928919.0
2009,10.32,407804.0,441744.0
2009,10.39,717218.0,878917.0
2009,10.41,2101459.0,2560012.0
2009,10.42,64005.0,43386.0
2009,10.51,3028312.0,3312398.0
2009,10.52,9625.0,7755.0
2009,10.61,168506.0,189312.0
2009,10.62,4008707.0,4902028.0
2009,10.71,7318.0,8163.0
2009,10.72,70897.0,89666.0
2009,10.73,61158.0,131032.0
2009,10.8,0.0,0.0
2009,10.81,6702949.0,8869879.0
2009,10.82,136922.0,167095.0
2009,10.83,382452.0,418680.0
2009,10.84,38005.0,42791.0
2009,10.85,181646.0,194885.0
2009,10.86,180126.0,187128.0
2009,10.89,640348.0,734002.0
2009,10.91,160319.0,195071.0
2009,10.92,162020.0,153130.0
2009,11.01,585660.0,620984.0
2009,11.02,2053.0,3962.0
2009,11.03,13643.0,59908.0
2009,11.04,9400.0,4672.0
2009,11.05,1273082.0,1599569.0
2009,11.06,195210.0,227339.0
2009,11.07,78471.0,119994.0
2009,12.0,98991.0,130165.0
2009,13.1,116522.0,186620.0
2009,13.2,104389.0,164260.0
2009,13.3,553347.0,781400.0
2009,13.91,32461.0,41006.0
2009,13.92,4956.0,5033.0
2009,13.93,67022.0,96170.0
2009,13.95,75257.0,112657.0
2009,13.96,9720.0,12974.0
2009,13.99,59005.0,56970.0
2009,14.12,0.0,340.0
2009,14.13,13142.0,42087.0
2009,14.14,4393.0,5990.0
2009,14.19,5943.0,13565.0
2009,14.31,3491.0,0.0
2009,15.11,3134.0,16910.0
2009,16.1,17015.0,288184.0
2009,16.21,2079240.0,3797652.0
2009,16.22,6810.0,136253.0
2009,16.23,9143.0,11384.0
2009,16.29,79266.0,94918.0
2009,17.11,2998112.0,4386546.0
2009,17.12,26833497.0,33434615.0
2009,17.21,657814.0,787997.0
2009,17.22,542372.0,648664.0
2009,17.23,60586.0,91793.0
2009,17.24,13018.0,18399.0
2009,17.29,120609.0,127178.0
2009,18.11,41094.0,47103.0
2009,18.12,56878.0,131857.0
2009,18.2,3013.0,2873.0
2009,19.1,6949022.0,5939056.0
2009,19.2,144785873.0,146703084.0
2009,20.11,1739496.0,2132909.0
2009,20.12,447574.0,633196.0
2009,20.13,7230284.0,8054052.0
2009,20.14,45649788.0,53832884.0
2009,20.15,7130673.0,10294510.0
2009,20.16,2080846.0,2420648.0
2009,20.17,479041.0,485898.0
2009,20.2,180317.0,219562.0
2009,20.3,486909.0,651739.0
2009,20.41,131392.0,180320.0
2009,20.42,114866.0,125416.0
2009,20.51,63363.0,84326.0
2009,20.52,116523.0,148357.0
2009,20.53,5637.0,4567.0
2009,20.59,1129599.0,1346724.0
2009,20.6,697188.0,907010.0
2009,21.1,938852.0,1344456.0
2009,21.2,880534.0,1131115.0
2009,22.11,1276368.0,1529157.0
2009,22.19,131546.0,152057.0
2009,22.21,252944.0,285962.0
2009,22.22,52662.0,57301.0
2009,22.23,16837.0,15107.0
2009,22.29,86158.0,92471.0
2009,23.11,6963627.0,7958631.0
2009,23.12,12149.0,11135.0
2009,23.13,11434893.0,12430211.0
2009,23.14,1366083.0,1672957.0
2009,23.19,877330.0,1055908.0
2009,23.2,1485331.0,1827013.0
2009,23.31,2637245.0,3325165.0
2009,23.32,10436522.0,14941121.0
2009,23.4,13871.0,11506.0
2009,23.41,255390.0,504052.0
2009,23.42,100544.0,154830.0
2009,23.43,7468.0,24165.0
2009,23.44,9456.0,17340.0
2009,23.49,15227.0,38724.0
2009,23.5,0.0,0.0
2009,23.51,155380174.0,176877004.0
2009,23.52,30872883.0,36456759.0
2009,23.61,82820.0,115177.0
2009,23.62,286648.0,227532.0
2009,23.63,5788.0,27826.0
2009,23.64,30091.0,32194.0
2009,23.65,51007.0,58798.0
2009,23.91,3550.0,4900.0
2009,23.99,2140567.0,2505575.0
2009,24.1,170660553.0,232187540.0
2009,24.2,996454.0,1007971.0
2009,24.31,43262.0,44424.0
2009,24.34,8134.0,7480.0
2009,24.42,1694776.0,2794924.0
2009,24.43,262946.0,353993.0
2009,24.44,108008.0,167396.0
2009,24.45,116525.0,148970.0
2009,24.46,542104.0,588745.0
2009,24.51,1552339.0,1536739.0
2009,24.52,17439.0,6144.0
2009,24.53,51030.0,52299.0
2009,24.54,54359.0,50162.0
2009,25.11,65941.0,57558.0
2009,25.3,9250.0,10024.0
2009,25.4,141047.0,175385.0
2009,25.5,3851.0,0.0
2009,25.61,69336.0,81023.0
2009,25.62,22856.0,29025.0
2009,25.73,11932.0,17709.0
2009,25.92,10342.0,10868.0
2009,25.93,12716.0,14394.0
2009,25.99,13845.0,51506.0
2009,26.11,235160.0,280080.0
2009,26.2,3739.0,4049.0
2009,27.11,2844.0,4050.0
2009,27.12,15960.0,38530.0
2009,27.32,31356.0,30222.0
2009,27.4,38135.0,37569.0
2009,27.51,49780.0,65819.0
2009,27.9,8825.0,25331.0
2009,28.11,75066.0,94745.0
2009,28.13,8189.0,11477.0
2009,28.14,21972.0,24865.0
2009,28.15,212190.0,302965.0
2009,28.21,9668.0,13191.0
2009,28.22,13894.0,37210.0
2009,28.29,31018.0,31394.0
2009,28.3,15764.0,35846.0
2009,28.91,0.0,0.0
2009,28.92,69057.0,86669.0
2009,28.94,6874.0,0.0
2009,28.95,6675.0,5665.0
2009,28.99,4863.0,31923.0
2009,29.1,1292361.0,2400978.0
2009,29.2,31305.0,52919.0
2009,29.32,125115.0,168854.0
2009,30.11,144780.0,271395.0
2009,30.2,103508.0,127116.0
2009,30.3,751662.0,1181112.0
2009,30.4,2858.0,8521.0
2009,30.91,19827.0,37706.0
2009,31.02,564.0,1071.0
2009,31.03,9395.0,11590.0
2009,31.09,19149.0,27139.0
2009,32.2,0.0,3601.0
2009,32.3,7930.0,8865.0
2009,33.16,27379.0,30407.0
2009,33.17,16331.0,18744.0
2009,33.2,21831.0,23464.0
2009,35.0,35469129.0,27577430.0
2009,35.1,96603913.0,87912915.0
2009,35.11,1062500629.0,834550700.0
2009,35.13,1049.0,5973.0
2009,35.14,341160.0,445826.0
2009,35.2,181148.0,191285.0
2009,35.21,391910.0,511394.0
2009,35.22,2745834.0,3500169.0
2009,35.23,26127.0,36187.0
2009,35.3,144745954.0,156186539.0
2009,36.0,2415.0,5525.0
2009,37.0,22554.0,89657.0
2009,38.21,201335.0,186340.0
2009,38.32,49917.0,211823.0
2009,41.2,6866.0,0.0
2009,42.11,12815.0,16082.0
2009,43.22,15162.0,3569.0
2009,43.99,14535.0,73803.0
2009,46.21,15844.0,14793.0
2009,46.46,11388.0,13011.0
2009,47.29,7.0,0.0
2009,49.1,12858.0,11921.0
2009,49.5,3525996.0,4408527.0
2009,51.0,0.0,0.0
2009,51.1,148957.0,185811.0
2009,52.1,226962.0,349192.0
2009,52.22,58.0,0.0
2009,52.23,256382.0,359807.0
2009,52.24,35786.0,55764.0
2009,53.1,2339.0,7481.0
2009,56.1,7527.0,6742.0
2009,58.14,42467.0,71879.0
2009,58.19,26668.0,81085.0
2009,60.2,0.0,0.0
2009,61.1,2938.0,2736.0
2009,63.11,12984.0,19547.0
2009,64.1,0.0,0.0
2009,64.11,2786.0,5524.0
2009,68.2,25336.0,71393.0
2009,68.32,91533.0,121261.0
2009,70.22,716.0,2033.0
2009,71.11,4592.0,8696.0
2009,71.12,12799.0,13557.0
2009,72.19,148316.0,193927.0
2009,72.2,6960.0,7403.0
2009,75.0,14711.0,13970.0
2009,82.3,4107.0,4646.0
2009,82.99,369673.0,373114.0
2009,84.11,2207.0,2862.0
2009,84.12,7778.0,8645.0
2009,84.22,160867.0,174145.0
2009,85.32,2.0,0.0
2009,85.42,204670.0,218169.0
2009,86.1,1166117.0,1368342.0
2010,1.13,1411201.0,2023083.0
2010,1.19,105465.0,179240.0
2010,1.21,51641.0,99637.0
2010,1.22,90028.0,116722.0
2010,1.3,55186.0,71597.0
2010,1.62,0.0,18460.0
2010,1.63,1132.0,1607.0
2010,5.1,41517.0,55556.0
2010,6.1,31696660.0,23944339.0
2010,6.2,2016102.0,2238048.0
2010,7.1,2114861.0,3054432.0
2010,7.21,41498.0,58103.0
2010,8.11,241833.0,472340.0
2010,8.12,94891.0,197018.0
2010,8.91,45719.0,129931.0
2010,8.92,13914.0,49328.0
2010,8.93,612113.0,667076.0
2010,8.99,426841.0,728626.0
2010,9.1,103806.0,128460.0
2010,10.11,325642.0,413111.0
2010,10.12,50477.0,54737.0
2010,10.13,227150.0,288749.0
2010,10.2,311892.0,355352.0
2010,10.3,7162.0,8405.0
2010,10.31,779370.0,897854.0
2010,10.32,404968.0,443116.0
2010,10.39,784186.0,912491.0
2010,10.41,2193164.0,2804259.0
2010,10.42,33385.0,43340.0
2010,10.51,2578310.0,3267490.0
2010,10.52,8848.0,7755.0
2010,10.61,173898.0,195079.0
2010,10.62,3922477.0,5054046.0
2010,10.71,8217.0,8163.0
2010,10.72,54884.0,86374.0
2010,10.73,50680.0,131032.0
2010,10.8,0.0,0.0
2010,10.81,7159784.0,8882001.0
2010,10.82,134937.0,182629.0
2010,10.83,369361.0,432194.0
2010,10.84,34879.0,42791.0
2010,10.85,181026.0,194885.0
2010,10.86,169481.0,182751.0
2010,10.89,599725.0,818930.0
2010,10.91,158951.0,200349.0
2010,10.92,132403.0,153130.0
2010,11.01,511978.0,591922.0
2010,11.02,1910.0,3962.0
2010,11.03,19630.0,59908.0
2010,11.04,2333.0,4672.0
2010,11.05,1136419.0,1611724.0
2010,11.06,150769.0,235658.0
2010,11.07,69768.0,149857.0
2010,12.0,94196.0,130130.0
2010,13.1,72449.0,125394.0
2010,13.2,99412.0,152247.0
2010,13.3,417344.0,756230.0
2010,13.91,25884.0,34522.0
2010,13.92,4681.0,5033.0
2010,13.93,50359.0,90776.0
2010,13.95,66262.0,112658.0
2010,13.96,4107.0,12974.0
2010,13.99,33682.0,56970.0
2010,14.12,0.0,340.0
2010,14.13,2744.0,29372.0
2010,14.14,3945.0,5990.0
2010,14.19,4824.0,13565.0
2010,15.11,6670.0,17994.0
2010,16.1,14147.0,344233.0
2010,16.21,1879441.0,3742285.0
2010,16.22,6287.0,136253.0
2010,16.23,9491.0,11384.0
2010,16.29,64190.0,93995.0
2010,17.11,2733509.0,4086420.0
2010,17.12,23845059.0,34048435.0
2010,17.21,592783.0,821848.0
2010,17.22,539719.0,693344.0
2010,17.23,54692.0,91793.0
2010,17.24,13361.0,18399.0
2010,17.29,107656.0,127893.0
2010,18.11,33402.0,47103.0
2010,18.12,58458.0,104770.0
2010,18.2,2858.0,2873.0
2010,19.1,5095545.0,6276922.0
2010,19.2,136156716.0,149947319.0
2010,20.11,1642121.0,1994928.0
2010,20.12,320740.0,634397.0
2010,20.13,5964515.0,7725783.0
2010,20.14,42967879.0,54119911.0
2010,20.15,7552763.0,9968538.0
2010,20.16,1748539.0,2421716.0
2010,20.17,358736.0,436486.0
2010,20.2,171549.0,226935.0
2010,20.3,355983.0,664065.0
2010,20.41,126746.0,180320.0
2010,20.42,115334.0,125416.0
2010,20.51,45980.0,57505.0
2010,20.52,129173.0,132895.0
2010,20.53,5702.0,4567.0
2010,20.59,1004994.0,1391597.0
2010,20.6,676929.0,908051.0
2010,21.1,835661.0,1359751.0
2010,21.2,877321.0,1150667.0
2010,22.11,1095952.0,1572556.0
2010,22.19,100807.0,152057.0
2010,22.21,229533.0,263736.0
2010,22.22,50141.0,60702.0
2010,22.23,16507.0,15107.0
2010,22.29,72676.0,56379.0
2010,23.11,6136100.0,8252760.0
2010,23.12,12352.0,11135.0
2010,23.13,10613605.0,12390907.0
2010,23.14,1058591.0,1745669.0
2010,23.19,709822.0,1049173.0
2010,23.2,1021698.0,1822056.0
2010,23.31,2101132.0,3316886.0
2010,23.32,7451181.0,15371579.0
2010,23.4,118.0,11506.0
2010,23.41,80378.0,336930.0
2010,23.42,116905.0,151311.0
2010,23.43,4593.0,24164.0
2010,23.44,3353.0,9860.0
2010,23.49,23560.0,72857.0
2010,23.5,0.0,0.0
2010,23.51,132275858.0,177577397.0
2010,23.52,24367724.0,37155837.0
2010,23.61,28124.0,84572.0
2010,23.62,194761.0,227532.0
2010,23.63,4795.0,27826.0
2010,23.64,26889.0,32194.0
2010,23.65,44249.0,58798.0
2010,23.91,2067.0,4900.0
2010,23.99,1711564.0,2558264.0
2010,24.1,111663551.0,231985274.0
2010,24.2,735170.0,1022423.0
2010,24.31,35211.0,44424.0
2010,24.34,6744.0,7480.0
2010,24.42,1461116.0,2813395.0
2010,24.43,282108.0,350327.0
2010,24.44,132989.0,164118.0
2010,24.45,112405.0,148970.0
2010,24.46,558474.0,588745.0
2010,24.51,1284729.0,1535825.0
2010,24.52,10493.0,6144.0
2010,24.53,48331.0,52514.0
2010,25.3,5315.0,6013.0
2010,25.4,155394.0,172667.0
2010,25.5,0.0,0.0
2010,25.61,59034.0,81023.0
2010,25.73,10921.0,17709.0
2010,25.92,10356.0,10868.0
2010,25.93,12671.0,14394.0
2010,25.99,48063.0,45175.0
2010,26.11,217602.0,232718.0
2010,26.2,3246.0,4049.0
2010,27.11,2322.0,4050.0
2010,27.12,17171.0,38999.0
2010,27.32,23505.0,30222.0
2010,27.4,34970.0,37569.0
2010,27.51,46939.0,65819.0
2010,27.9,1150.0,1148.0
2010,28.11,78901.0,94745.0
2010,28.12,1958.0,2382.0
2010,28.13,7679.0,11477.0
2010,28.14,20758.0,24865.0
2010,28.15,157565.0,302965.0
2010,28.21,10458.0,13191.0
2010,28.22,12916.0,37210.0
2010,28.29,13502.0,31394.0
2010,28.3,13226.0,35846.0
2010,28.91,0.0,0.0
2010,28.92,41334.0,86669.0
2010,28.95,6770.0,5665.0
2010,28.99,2566.0,0.0
2010,29.1,1161170.0,2349445.0
2010,29.2,16046.0,36842.0
2010,29.32,111013.0,179663.0
2010,30.11,158611.0,279318.0
2010,30.2,90560.0,127116.0
2010,30.3,718445.0,1158679.0
2010,30.4,3082.0,8521.0
2010,30.91,19934.0,35376.0
2010,31.02,291.0,1071.0
2010,31.03,9101.0,0.0
2010,31.09,9703.0,27139.0
2010,32.2,0.0,3601.0
2010,32.3,7345.0,8865.0
2010,33.16,23673.0,30407.0
2010,33.17,16586.0,18744.0
2010,33.2,17631.0,0.0
2010,35.0,33618713.0,30791288.0
2010,35.1,83110582.0,88384953.0
2010,35.11,835089988.0,844735905.0
2010,35.13,9954.0,3261.0
2010,35.14,332292.0,445826.0
2010,35.2,174976.0,191285.0
2010,35.21,390971.0,643796.0
2010,35.22,3105134.0,3799990.0
2010,35.23,50381.0,36187.0
2010,35.3,142148437.0,161204564.0
2010,36.0,2298.0,5525.0
2010,37.0,35214.0,111542.0
2010,38.21,153725.0,186340.0
2010,38.32,46049.0,185413.0
2010,42.11,19096.0,26094.0
2010,43.22,7474.0,3569.0
2010,43.99,8229.0,47160.0
2010,46.21,11756.0,14793.0
2010,46.46,10699.0,13011.0
2010,47.29,0.0,0.0
2010,49.1,12264.0,9900.0
2010,49.5,2828948.0,4489491.0
2010,51.0,0.0,0.0
2010,51.1,142744.0,185811.0
2010,52.1,212470.0,352423.0
2010,52.22,47877.0,0.0
2010,52.23,244653.0,373622.0
2010,52.24,38146.0,55764.0
2010,53.1,2455.0,7481.0
2010,56.1,7492.0,6742.0
2010,58.14,41989.0,71879.0
2010,58.19,23107.0,81085.0
2010,60.2,0.0,0.0
2010,61.1,2690.0,2736.0
2010,63.11,10699.0,19546.0
2010,64.1,0.0,0.0
2010,64.11,2320.0,5524.0
2010,68.2,14505.0,71393.0
2010,68.32,87812.0,121261.0
2010,70.22,829.0,2033.0
2010,71.11,3647.0,8696.0
2010,71.12,12141.0,13557.0
2010,72.19,141269.0,192175.0
2010,72.2,8061.0,7403.0
2010,75.0,9364.0,13970.0
2010,82.3,4763.0,4646.0
2010,82.99,349340.0,373114.0
2010,84.11,2118.0,2862.0
2010,84.12,7244.0,8645.0
2010,84.22,151283.0,174145.0
2010,85.32,4.0,0.0
2010,85.42,205148.0,205194.0
2010,86.1,1141874.0,1426875.0
2011,1.13,1728282.0,1971331.0
2011,1.19,121232.0,174276.0
2011,1.21,51428.0,84174.0
2011,1.22,101732.0,104239.0
2011,1.3,59083.0,71595.0
2011,1.62,908.0,18460.0
2011,1.63,1650.0,1607.0
2011,5.1,43880.0,44811.0
2011,6.1,27262225.0,23623531.0
2011,6.2,2046982.0,2273373.0
2011,7.1,3095534.0,3074634.0
2011,7.21,55928.0,60253.0
2011,8.11,348529.0,472340.0
2011,8.12,114274.0,197019.0
2011,8.91,42244.0,129931.0
2011,8.92,13902.0,53434.0
2011,8.93,668989.0,667076.0
2011,8.99,534848.0,728626.0
2011,9.1,94048.0,121901.0
2011,10.11,319807.0,413110.0
2011,10.12,47023.0,54737.0
2011,10.13,218421.0,265504.0
2011,10.2,333716.0,355482.0
2011,10.3,6397.0,8405.0
2011,10.31,811189.0,901425.0
2011,10.32,378936.0,461174.0
2011,10.39,844218.0,923183.0
2011,10.41,2178736.0,2785505.0
2011,10.42,26900.0,43340.0
2011,10.51,2808033.0,3248414.0
2011,10.52,9495.0,7755.0
2011,10.61,189562.0,263837.0
2011,10.62,3971730.0,5008105.0
2011,10.71,8038.0,8163.0
2011,10.72,50933.0,86373.0
2011,10.73,48676.0,131032.0
2011,10.8,0.0,0.0
2011,10.81,6846162.0,8823602.0
2011,10.82,130794.0,169841.0
2011,10.83,379828.0,427479.0
2011,10.84,31129.0,42790.0
2011,10.85,176577.0,186288.0
2011,10.86,166642.0,182952.0
2011,10.89,638317.0,788960.0
2011,10.91,159716.0,200624.0
2011,10.92,144188.0,125568.0
2011,11.01,463141.0,551846.0
2011,11.02,1995.0,9439.0
2011,11.03,25002.0,59908.0
2011,11.04,0.0,4672.0
2011,11.05,1096471.0,1515279.0
2011,11.06,178764.0,327988.0
2011,11.07,86621.0,173830.0
2011,12.0,101036.0,136423.0
2011,13.1,67214.0,125181.0
2011,13.2,94083.0,140980.0
2011,13.3,482293.0,732489.0
2011,13.91,22220.0,34522.0
2011,13.92,4201.0,5033.0
2011,13.93,47584.0,90774.0
2011,13.95,67550.0,112658.0
2011,13.96,5167.0,12975.0
2011,13.99,28188.0,52189.0
2011,14.12,0.0,340.0
2011,14.13,1276.0,25435.0
2011,14.14,4491.0,5990.0
2011,14.19,4215.0,13565.0
2011,15.11,9864.0,17994.0
2011,16.1,16353.0,361375.0
2011,16.21,2088081.0,3804504.0
2011,16.22,8522.0,136253.0
2011,16.23,9659.0,11384.0
2011,16.29,53378.0,93995.0
2011,17.11,2778004.0,4137545.0
2011,17.12,25350091.0,34052901.0
2011,17.21,651159.0,858814.0
2011,17.22,565294.0,688148.0
2011,17.23,40777.0,68473.0
2011,17.24,11207.0,18399.0
2011,17.29,110352.0,128478.0
2011,18.11,24594.0,41503.0
2011,18.12,60373.0,104770.0
2011,18.2,3299.0,2873.0
2011,19.1,4285929.0,6266792.0
2011,19.2,118059826.0,150069395.0
2011,20.11,1698811.0,1997904.0
2011,20.12,450562.0,634397.0
2011,20.13,6253768.0,7670589.0
2011,20.14,42809185.0,54912134.0
2011,20.15,7726065.0,10151083.0
2011,20.16,2029506.0,2463962.0
2011,20.17,382010.0,436486.0
2011,20.2,152405.0,226935.0
2011,20.3,421278.0,655995.0
2011,20.41,146721.0,180320.0
2011,20.42,125020.0,125416.0
2011,20.51,42094.0,57505.0
2011,20.52,122489.0,132895.0
2011,20.53,6373.0,4567.0
2011,20.59,1024715.0,1449523.0
2011,20.6,703885.0,907281.0
2011,21.1,818688.0,1373814.0
2011,21.2,856507.0,1142545.0
2011,22.11,1219084.0,1532906.0
2011,22.19,112543.0,152057.0
2011,22.21,220666.0,265905.0
2011,22.22,49760.0,61346.0
2011,22.23,17554.0,15107.0
2011,22.29,54812.0,56379.0
2011,23.11,6426384.0,8495763.0
2011,23.12,12347.0,11135.0
2011,23.13,10469466.0,12504771.0
2011,23.14,1190990.0,1794464.0
2011,23.19,763273.0,1030511.0
2011,23.2,1245917.0,1822855.0
2011,23.31,2252823.0,3272834.0
2011,23.32,7022563.0,15163031.0
2011,23.4,140.0,11506.0
2011,23.41,40452.0,181616.0
2011,23.42,96702.0,151310.0
2011,23.43,6010.0,24164.0
2011,23.44,3453.0,9860.0
2011,23.49,36231.0,72857.0
2011,23.51,123928165.0,177429573.0
2011,23.52,25049939.0,37204054.0
2011,23.61,21448.0,40078.0
2011,23.62,218617.0,227532.0
2011,23.63,3.0,27826.0
2011,23.64,19675.0,32194.0
2011,23.65,40707.0,63224.0
2011,23.91,2594.0,4900.0
2011,23.99,1721130.0,2664216.0
2011,24.1,113224894.0,230705052.0
2011,24.2,886250.0,1023290.0
2011,24.31,41846.0,44424.0
2011,24.34,250.0,7480.0
2011,24.42,1956247.0,2804246.0
2011,24.43,259718.0,350327.0
2011,24.44,157579.0,164118.0
2011,24.45,78027.0,148970.0
2011,24.46,531855.0,588745.0
2011,24.51,1339757.0,1535825.0
2011,24.52,1672.0,6144.0
2011,24.53,51946.0,52956.0
2011,25.21,3647.0,0.0
2011,25.3,4770.0,6013.0
2011,25.4,139156.0,172667.0
2011,25.5,0.0,0.0
2011,25.61,68182.0,218165.0
2011,25.73,10323.0,17709.0
2011,25.92,10760.0,10868.0
2011,25.93,11747.0,14394.0
2011,25.99,16921.0,45175.0
2011,26.11,173405.0,213479.0
2011,26.2,3330.0,4049.0
2011,27.11,2439.0,4050.0
2011,27.12,7745.0,13565.0
2011,27.32,23330.0,30222.0
2011,27.4,39846.0,37569.0
2011,27.51,44300.0,65819.0
2011,27.9,1637.0,1148.0
2011,28.11,74655.0,94745.0
2011,28.12,350.0,2382.0
2011,28.13,8703.0,11477.0
2011,28.14,20765.0,24865.0
2011,28.15,175229.0,290875.0
2011,28.21,13935.0,13191.0
2011,28.22,12326.0,37210.0
2011,28.29,14.0,31394.0
2011,28.3,17040.0,35846.0
2011,28.91,0.0,18507.0
2011,28.92,50428.0,86670.0
2011,28.94,0.0,0.0
2011,28.95,6261.0,5665.0
2011,28.99,0.0,0.0
2011,29.1,1367379.0,2344166.0
2011,29.2,19119.0,36842.0
2011,29.32,125649.0,184057.0
2011,30.11,154291.0,273431.0
2011,30.2,81470.0,127116.0
2011,30.3,734045.0,1160629.0
2011,30.4,3489.0,8827.0
2011,30.91,21130.0,35376.0
2011,31.02,440.0,1071.0
2011,31.09,7617.0,27139.0
2011,32.2,0.0,3601.0
2011,32.3,7691.0,8865.0
2011,33.16,22409.0,30406.0
2011,33.17,16287.0,18744.0
2011,33.2,3529.0,0.0
2011,35.0,31000318.0,35224639.0
2011,35.1,85216955.0,89201347.0
2011,35.11,635711249.0,849722760.0
2011,35.13,9293.0,3261.0
2011,35.14,271831.0,445826.0
2011,35.2,189920.0,191285.0
2011,35.21,504793.0,1151038.0
2011,35.22,2665833.0,3882455.0
2011,35.23,34958.0,36187.0
2011,35.3,139461897.0,169836006.0
2011,36.0,2649.0,5525.0
2011,37.0,21670.0,111564.0
2011,38.21,248863.0,254951.0
2011,38.32,64327.0,185413.0
2011,42.11,14602.0,19592.0
2011,43.22,4765.0,3569.0
2011,43.99,17046.0,47160.0
2011,46.21,16921.0,14793.0
2011,46.46,9365.0,13011.0
2011,47.29,0.0,0.0
2011,49.1,12862.0,9900.0
