,nace_id,year,acquired_amount,transferred_amount,auctions,free_allocations,emissions2
5682,14.31,2019,0,0,0,0,0.0
5683,14.31,2020,0,0,0,0,0.0
5684,14.31,2021,0,0,0,0,0.0
5685,14.31,2022,0,0,0,0,0.0
5686,14.31,2023,0,0,0,0,0.0
5687,14.31,2024,0,0,0,0,0.0
5688,14.31,2025,0,0,0,0,0.0
5689,14.31,2026,0,0,0,0,0.0
5690,14.31,2027,0,0,0,0,0.0
5691,14.31,2028,0,0,0,0,0.0
5692,14.31,2029,0,0,0,0,0.0
5693,14.31,2030,0,0,0,0,0.0
3926,15.11,2005,5016,0,0,5016,0.0
3927,15.11,2006,4756,3902,0,4756,3902.0
3928,15.11,2007,4495,3716,0,4495,3716.0
3929,15.11,2008,3797,6649,0,3797,3497.0
3930,15.11,2009,3797,6931,0,16910,3134.0
3931,15.11,2010,34825,12485,0,17994,6670.0
3932,15.11,2011,23896,28905,0,17994,9864.0
3933,15.11,2012,54712,48161,0,17994,9259.0
3934,15.11,2013,5703,30248,0,10262,9654.0
3935,15.11,2014,20396,9828,0,10084,9778.0
3936,15.11,2015,25182,16573,0,9904,8934.0
3937,15.11,2016,5395,8589,0,9722,8589.0
3938,15.11,2017,37196,34674,0,5293,7098.0
3939,15.11,2018,5189,5520,0,5189,5520.0
3940,15.11,2019,5085,25823,0,5085,5823.0
3941,15.11,2020,4980,5368,0,4980,5368.0
3942,15.11,2021,3430,15369,0,0,5192.0
3943,15.11,2022,0,0,0,0,0.0
3944,15.11,2023,0,0,0,0,0.0
3945,15.11,2024,0,0,0,0,0.0
3946,15.11,2025,0,0,0,0,0.0
3947,15.11,2026,0,0,0,0,0.0
3948,15.11,2027,0,0,0,0,0.0
3949,15.11,2028,0,0,0,0,0.0
3950,15.11,2029,0,0,0,0,0.0
3951,15.11,2030,0,0,0,0,0.0
2288,16.10,2005,45019,28001,0,12198,0.0
2289,16.10,2006,49651,50298,0,12197,17062.0
2290,16.10,2007,62823,23704,0,14634,13704.0
2291,16.10,2008,266026,217413,0,257101,16741.0
2292,16.10,2009,315443,296766,0,288184,17015.0
2293,16.10,2010,356842,224999,0,344233,14147.0
2294,16.10,2011,371156,222749,0,361375,16353.0
2295,16.10,2012,660593,475144,0,361375,14888.0
2296,16.10,2013,385919,733461,0,196778,13173.0
2297,16.10,2014,699500,1134798,0,199472,4442.0
2298,16.10,2015,169063,209559,0,161028,7697.0
2299,16.10,2016,210718,155024,0,150794,4517.0
2300,16.10,2017,200386,205761,0,87103,4884.0
2301,16.10,2018,135125,237728,0,70771,6590.0
2302,16.10,2019,108463,83005,0,65003,6374.0
2303,16.10,2020,59413,30295,0,59413,5370.0
2304,16.10,2021,56243,67176,0,26781,6472.0
2305,16.10,2022,0,0,0,27807,8307.0
2306,16.10,2023,0,0,0,28122,6000.0
2307,16.10,2024,0,0,0,28122,5725.0
2308,16.10,2025,0,0,0,28122,0.0
2309,16.10,2026,0,0,0,0,0.0
2310,16.10,2027,0,0,0,0,0.0
2311,16.10,2028,0,0,0,0,0.0
2312,16.10,2029,0,0,0,0,0.0
2313,16.10,2030,0,0,0,0,0.0
702,16.21,2005,1684549,151295,0,2745802,0.0
703,16.21,2006,4004977,2794699,0,2930639,1793227.0
704,16.21,2007,4204815,2988424,0,3016443,2019689.0
705,16.21,2008,4285256,9061117,0,3437729,2038887.0
706,16.21,2009,5132438,3692081,0,3797652,2079240.0
707,16.21,2010,4484040,3801580,0,3742285,1879441.0
708,16.21,2011,4869731,4084751,0,3804504,2088081.0
709,16.21,2012,4894702,4390413,0,3800406,2006269.0
710,16.21,2013,2154216,6709463,0,6351332,1849320.0
711,16.21,2014,12630890,5169324,0,6260522,2130385.0
712,16.21,2015,6076450,5713504,0,4139809,1854199.0
713,16.21,2016,4994916,3705212,0,3646253,1852830.0
714,16.21,2017,3776141,3367164,0,3101092,1905614.0
715,16.21,2018,3114378,3165950,0,2637899,2005517.0
716,16.21,2019,3233981,6296566,0,2194636,2054670.0
717,16.21,2020,2596625,4962138,0,1755028,1786074.0
718,16.21,2021,2005169,2459919,0,4351212,1572809.0
719,16.21,2022,0,0,0,4446894,1473873.0
720,16.21,2023,0,0,0,4400167,1115897.0
721,16.21,2024,0,0,0,4086559,1255362.0
722,16.21,2025,0,0,0,4087330,4133.0
723,16.21,2026,0,0,0,0,0.0
724,16.21,2027,0,0,0,0,0.0
725,16.21,2028,0,0,0,0,0.0
726,16.21,2029,0,0,0,0,0.0
727,16.21,2030,0,0,0,0,0.0
6864,16.22,2005,79530,64301,0,79529,0.0
6865,16.22,2006,78452,84553,0,78452,10782.0
6866,16.22,2007,75302,62452,0,78451,11522.0
6867,16.22,2008,146451,167790,0,136253,10198.0
6868,16.22,2009,136253,136892,0,136253,6810.0
6869,16.22,2010,136253,136253,0,136253,6287.0
6870,16.22,2011,144775,17044,0,136253,8522.0
6871,16.22,2012,45516,84506,0,136253,600.0
6872,16.22,2013,0,146953,0,0,0.0
6873,16.22,2014,0,0,0,0,0.0
6874,16.22,2015,0,0,0,0,0.0
6875,16.22,2016,0,0,0,0,0.0
6876,16.22,2017,0,0,0,0,0.0
6877,16.22,2018,0,0,0,0,0.0
6878,16.22,2019,0,0,0,0,0.0
6879,16.22,2020,0,0,0,0,0.0
6880,16.22,2021,0,0,0,0,0.0
6881,16.22,2022,0,0,0,0,0.0
6882,16.22,2023,0,0,0,0,0.0
6883,16.22,2024,0,0,0,0,0.0
6884,16.22,2025,0,0,0,0,0.0
6885,16.22,2026,0,0,0,0,0.0
6886,16.22,2027,0,0,0,0,0.0
6887,16.22,2028,0,0,0,0,0.0
6888,16.22,2029,0,0,0,0,0.0
6889,16.22,2030,0,0,0,0,0.0
6006,16.23,2005,0,0,0,12100,0.0
6007,16.23,2006,0,0,0,12100,12176.0
6008,16.23,2007,36300,24138,0,12100,11962.0
6009,16.23,2008,0,11722,0,11384,11722.0
6010,16.23,2009,22768,9143,0,11384,9143.0
6011,16.23,2010,11384,9491,0,11384,9491.0
6012,16.23,2011,11384,9659,0,11384,9659.0
6013,16.23,2012,17076,14587,0,11384,8895.0
6014,16.23,2013,0,19732,0,12134,7352.0
6015,16.23,2014,22994,7338,0,10860,7338.0
6016,16.23,2015,9621,6279,0,9621,6279.0
6017,16.23,2016,8421,7136,0,8421,7136.0
6018,16.23,2017,8491,7866,0,7259,6634.0
6019,16.23,2018,7366,8133,0,6134,6901.0
6020,16.23,2019,5046,5690,0,5046,5690.0
6021,16.23,2020,3997,6662,0,3997,6662.0
6022,16.23,2021,2158,6744,0,2158,6744.0
6023,16.23,2022,0,0,0,2102,6767.0
6024,16.23,2023,0,0,0,1493,6552.0
6025,16.23,2024,0,0,0,1452,5823.0
6026,16.23,2025,0,0,0,1412,0.0
6027,16.23,2026,0,0,0,0,0.0
6028,16.23,2027,0,0,0,0,0.0
6029,16.23,2028,0,0,0,0,0.0
6030,16.23,2029,0,0,0,0,0.0
6031,16.23,2030,0,0,0,0,0.0
4238,16.29,2005,42153,3000,0,44757,0.0
4239,16.29,2006,82353,51800,0,42949,39934.0
4240,16.29,2007,70725,37863,0,42950,41276.0
4241,16.29,2008,89897,114037,0,28844,70531.0
4242,16.29,2009,127249,122993,0,94918,79266.0
4243,16.29,2010,158772,133636,0,93995,64190.0
4244,16.29,2011,233557,125213,0,93995,53378.0
4245,16.29,2012,55807,101304,0,94462,41205.0
4246,16.29,2013,39983,246396,0,83287,43467.0
4247,16.29,2014,175767,49171,0,74534,49146.0
4248,16.29,2015,135227,147524,0,59018,46481.0
4249,16.29,2016,61277,30079,0,51657,25857.0
4250,16.29,2017,64527,216705,0,44527,22960.0
4251,16.29,2018,144128,132501,0,37628,25941.0
4252,16.29,2019,68452,89956,0,30952,28210.0
4253,16.29,2020,40016,32544,0,24516,24455.0
4254,16.29,2021,19186,20352,0,16108,17274.0
4255,16.29,2022,0,0,0,15694,21001.0
4256,16.29,2023,0,0,0,15280,15331.0
4257,16.29,2024,0,0,0,14866,19955.0
4258,16.29,2025,0,0,0,14452,0.0
4259,16.29,2026,0,0,0,0,0.0
4260,16.29,2027,0,0,0,0,0.0
4261,16.29,2028,0,0,0,0,0.0
4262,16.29,2029,0,0,0,0,0.0
4263,16.29,2030,0,0,0,0,0.0
442,17.11,2005,4811847,1231161,0,5196090,0.0
443,17.11,2006,5707592,5069700,0,5245235,3021116.0
444,17.11,2007,5617435,4485064,0,5223524,3476676.0
445,17.11,2008,5902379,8182796,0,4187725,2941689.0
446,17.11,2009,5002384,4526057,0,4386546,2998112.0
447,17.11,2010,4515758,3944946,0,4086420,2733509.0
448,17.11,2011,5059719,4581385,0,4137545,2778004.0
449,17.11,2012,6171472,4827965,0,4160949,2696338.0
450,17.11,2013,2513825,6580252,0,3283006,2695766.0
451,17.11,2014,7413188,5628571,0,3166634,2227624.0
452,17.11,2015,3608138,4413561,0,3068188,1962819.0
453,17.11,2016,3978081,3257921,0,2918128,1838901.0
454,17.11,2017,3561533,3877803,0,2843861,1857907.0
455,17.11,2018,3714143,4525067,0,2878111,1789539.0
456,17.11,2019,3747260,4679477,0,2831275,1911749.0
457,17.11,2020,3987609,4210584,0,2760130,1835183.0
458,17.11,2021,1962529,2390728,132000,2784439,1790485.0
459,17.11,2022,0,0,0,2870578,1792708.0
460,17.11,2023,0,0,0,2789153,1573677.0
461,17.11,2024,0,0,0,2715876,1523283.0
462,17.11,2025,0,0,0,2715294,0.0
463,17.11,2026,0,0,0,0,0.0
464,17.11,2027,0,0,0,0,0.0
465,17.11,2028,0,0,0,0,0.0
466,17.11,2029,0,0,0,0,0.0
467,17.11,2030,0,0,0,0,0.0
338,17.12,2005,24991423,3059984,0,31283662,0.0
339,17.12,2006,39473006,32104110,0,31521415,18480105.0
340,17.12,2007,34717507,30581482,0,31985551,33752813.0
341,17.12,2008,51432873,55561375,0,32872449,26600731.0
342,17.12,2009,39745555,40366157,0,33434615,26833497.0
343,17.12,2010,40724683,37085172,0,34048435,23845059.0
344,17.12,2011,42769258,39366794,0,34052901,25350091.0
345,17.12,2012,48946831,37856977,0,34816301,23963006.0
346,17.12,2013,15809302,52256865,0,28159817,22636758.0
347,17.12,2014,66081625,47113765,0,27243203,22923875.0
348,17.12,2015,34510068,38128682,0,26394237,22070188.0
349,17.12,2016,35949257,37104635,60000,25556822,22218639.0
350,17.12,2017,34572684,38256142,51000,24678016,21898351.0
351,17.12,2018,35670676,37130770,210450,24242174,22393525.0
352,17.12,2019,35172228,36925532,130510,23697230,22029573.0
353,17.12,2020,36834757,37118466,705000,23014092,21658200.0
354,17.12,2021,18820266,30006771,323000,18673068,20190840.0
355,17.12,2022,0,0,0,18144558,19227994.0
356,17.12,2023,0,0,0,17979025,17271454.0
357,17.12,2024,0,0,0,17135610,14295732.0
358,17.12,2025,0,0,0,17131386,871.0
359,17.12,2026,0,0,0,0,0.0
360,17.12,2027,0,0,0,0,0.0
361,17.12,2028,0,0,0,0,0.0
362,17.12,2029,0,0,0,0,0.0
363,17.12,2030,0,0,0,0,0.0
2782,17.21,2005,647856,66118,0,831514,0.0
2783,17.21,2006,1019659,803027,0,833218,550528.0
2784,17.21,2007,1076161,861025,0,833221,926718.0
2785,17.21,2008,1159266,1242320,0,787997,665050.0
2786,17.21,2009,808338,955421,0,787997,657814.0
2787,17.21,2010,895439,805518,0,821848,592783.0
2788,17.21,2011,969134,773254,0,858814,651159.0
2789,17.21,2012,1130634,1050725,0,847576,581809.0
2790,17.21,2013,189946,1126187,0,503670,544431.0
2791,17.21,2014,1384239,868697,0,495394,545865.0
2792,17.21,2015,737973,768726,0,481638,511266.0
2793,17.21,2016,682763,712428,0,478868,515233.0
2794,17.21,2017,630641,687241,0,467961,580547.0
2795,17.21,2018,603093,696194,0,461557,606590.0
2796,17.21,2019,555848,699975,0,450519,567743.0
2797,17.21,2020,652173,664254,0,439522,549367.0
2798,17.21,2021,503994,587612,0,361756,523720.0
2799,17.21,2022,0,0,0,378110,446226.0
2800,17.21,2023,0,0,0,370458,396716.0
2801,17.21,2024,0,0,0,356699,374790.0
2802,17.21,2025,0,0,0,356699,0.0
2803,17.21,2026,0,0,0,0,0.0
2804,17.21,2027,0,0,0,0,0.0
2805,17.21,2028,0,0,0,0,0.0
2806,17.21,2029,0,0,0,0,0.0
2807,17.21,2030,0,0,0,0,0.0
2366,17.22,2005,333169,51000,0,577348,0.0
2367,17.22,2006,735411,529024,0,560761,267729.0
2368,17.22,2007,689869,555880,0,560761,701894.0
2369,17.22,2008,822641,895999,0,620941,508150.0
2370,17.22,2009,712387,680131,0,648664,542372.0
2371,17.22,2010,774633,696238,0,693344,539719.0
2372,17.22,2011,783696,741815,0,688148,565294.0
2373,17.22,2012,894106,751051,0,733011,527916.0
2374,17.22,2013,266208,932460,0,421811,532918.0
2375,17.22,2014,965823,700809,0,393236,481817.0
2376,17.22,2015,522352,649464,0,386644,468696.0
2377,17.22,2016,546233,576173,0,394717,490172.0
2378,17.22,2017,585491,575251,0,396351,499957.0
2379,17.22,2018,584124,608043,0,391584,562524.0
2380,17.22,2019,667730,696896,0,425428,559902.0
2381,17.22,2020,819061,718048,0,422535,604292.0
2382,17.22,2021,311648,706431,0,356046,607580.0
2383,17.22,2022,0,0,0,355028,530029.0
2384,17.22,2023,0,0,0,358618,530001.0
2385,17.22,2024,0,0,0,364950,499927.0
2386,17.22,2025,0,0,0,364950,0.0
2387,17.22,2026,0,0,0,0,0.0
2388,17.22,2027,0,0,0,0,0.0
2389,17.22,2028,0,0,0,0,0.0
2390,17.22,2029,0,0,0,0,0.0
2391,17.22,2030,0,0,0,0,0.0
3250,17.23,2005,62721,0,0,84721,0.0
3251,17.23,2006,64673,61727,0,84721,58499.0
3252,17.23,2007,131016,93285,0,84721,96513.0
3253,17.23,2008,93275,105697,0,91793,71246.0
3254,17.23,2009,113465,66496,0,91793,60586.0
3255,17.23,2010,93810,54692,0,91793,54692.0
3256,17.23,2011,75230,113946,0,68473,40777.0
3257,17.23,2012,83620,55720,0,68473,38429.0
3258,17.23,2013,12765,165148,0,16149,28375.0
3259,17.23,2014,42470,133796,0,14453,29004.0
3260,17.23,2015,27803,27121,0,12803,27121.0
3261,17.23,2016,27407,25311,0,11204,25311.0
3262,17.23,2017,14415,31556,0,5331,14929.0
3263,17.23,2018,0,267,0,0,6185.0
3264,17.23,2019,0,0,0,0,0.0
3265,17.23,2020,0,0,0,0,0.0
3266,17.23,2021,0,5331,0,0,0.0
3267,17.23,2022,0,0,0,0,0.0
3268,17.23,2023,0,0,0,0,0.0
3269,17.23,2024,0,0,0,0,0.0
3270,17.23,2025,0,0,0,0,0.0
3271,17.23,2026,0,0,0,0,0.0
3272,17.23,2027,0,0,0,0,0.0
3273,17.23,2028,0,0,0,0,0.0
3274,17.23,2029,0,0,0,0,0.0
3275,17.23,2030,0,0,0,0,0.0
6734,17.24,2005,15994,0,0,15994,0.0
6735,17.24,2006,17207,16827,0,15994,16827.0
6736,17.24,2007,21129,17444,0,15994,17444.0
6737,17.24,2008,18399,20059,0,18399,15411.0
6738,17.24,2009,18399,13018,0,18399,13018.0
6739,17.24,2010,18399,13361,0,18399,13361.0
6740,17.24,2011,28399,21207,0,18399,11207.0
6741,17.24,2012,30168,20000,0,18399,8231.0
6742,17.24,2013,0,46178,0,12434,8352.0
6743,17.24,2014,24653,8595,0,12219,8595.0
6744,17.24,2015,12000,28315,0,3646,3315.0
6745,17.24,2016,6312,12906,0,6312,4552.0
6746,17.24,2017,6193,5122,0,6193,5122.0
6747,17.24,2018,6072,5068,0,6072,5068.0
6748,17.24,2019,5950,7391,0,3374,2626.0
6749,17.24,2020,3304,3424,0,3304,3424.0
6750,17.24,2021,3004,2450,0,1905,2212.0
6751,17.24,2022,0,0,0,1095,1570.0
6752,17.24,2023,0,0,0,1095,1752.0
6753,17.24,2024,0,0,0,1095,1698.0
6754,17.24,2025,0,0,0,1095,0.0
6755,17.24,2026,0,0,0,0,0.0
6756,17.24,2027,0,0,0,0,0.0
6757,17.24,2028,0,0,0,0,0.0
6758,17.24,2029,0,0,0,0,0.0
6759,17.24,2030,0,0,0,0,0.0
1768,17.29,2005,112225,0,0,132422,0.0
1769,17.29,2006,134272,115175,0,108014,11900.0
1770,17.29,2007,110113,120295,0,108013,220438.0
1771,17.29,2008,225232,221678,0,121374,114515.0
1772,17.29,2009,129404,120609,0,127178,120609.0
1773,17.29,2010,134665,126428,0,127893,107656.0
1774,17.29,2011,131709,112227,0,128478,110352.0
1775,17.29,2012,212570,107226,0,128478,107226.0
1776,17.29,2013,41940,276647,0,81665,102956.0
1777,17.29,2014,151985,100428,12000,73393,99728.0
1778,17.29,2015,96268,108667,0,66768,108667.0
1779,17.29,2016,74585,92682,0,79108,88051.0
1780,17.29,2017,91019,103657,0,61410,108288.0
1781,17.29,2018,129135,114958,0,49900,112182.0
1782,17.29,2019,152026,157536,0,42635,109472.0
1783,17.29,2020,108954,125943,0,35634,99814.0
1784,17.29,2021,49339,104427,0,20520,98777.0
1785,17.29,2022,0,0,0,19775,76045.0
1786,17.29,2023,0,0,0,17866,73209.0
1787,17.29,2024,0,0,0,17224,69662.0
1788,17.29,2025,0,0,0,18524,0.0
1789,17.29,2026,0,0,0,0,0.0
1790,17.29,2027,0,0,0,0,0.0
1791,17.29,2028,0,0,0,0,0.0
1792,17.29,2029,0,0,0,0,0.0
1793,17.29,2030,0,0,0,0,0.0
5720,18.11,2005,5637,0,0,44502,0.0
5721,18.11,2006,83367,44205,0,44502,36857.0
5722,18.11,2007,44502,41859,0,44502,46007.0
5723,18.11,2008,54803,55142,0,47103,41679.0
5724,18.11,2009,49063,81494,0,47103,41094.0
5725,18.11,2010,62603,59594,0,47103,33402.0
5726,18.11,2011,41503,32594,0,41503,24594.0
5727,18.11,2012,41503,28278,0,41503,28278.0
5728,18.11,2013,0,36767,0,18548,1.0
5729,18.11,2014,55897,40751,0,16599,10001.0
5730,18.11,2015,0,51466,0,7975,8466.0
5731,18.11,2016,18000,3048,0,0,0.0
5732,18.11,2017,0,0,0,0,0.0
5733,18.11,2018,0,0,0,0,0.0
5734,18.11,2019,0,0,0,0,0.0
5735,18.11,2020,0,0,0,0,0.0
5736,18.11,2021,0,0,0,0,0.0
5737,18.11,2022,0,0,0,0,0.0
5738,18.11,2023,0,0,0,0,8421.0
5739,18.11,2024,0,0,0,0,0.0
5740,18.11,2025,0,0,0,0,0.0
5741,18.11,2026,0,0,0,0,0.0
5742,18.11,2027,0,0,0,0,0.0
5743,18.11,2028,0,0,0,0,0.0
5744,18.11,2029,0,0,0,0,0.0
5745,18.11,2030,0,0,0,0,0.0
3458,18.12,2005,32765,0,0,51409,0.0
3459,18.12,2006,72053,51788,0,51409,31075.0
3460,18.12,2007,53909,52067,0,51409,51914.0
3461,18.12,2008,50751,85715,0,50751,68379.0
3462,18.12,2009,151998,90980,0,131857,56878.0
3463,18.12,2010,114270,67958,0,104770,58458.0
3464,18.12,2011,113771,69374,0,104770,60373.0
3465,18.12,2012,150960,93154,0,104770,58016.0
3466,18.12,2013,385031,461177,0,51078,56227.0
3467,18.12,2014,124109,112426,0,45714,74403.0
3468,18.12,2015,87375,110101,0,31325,54051.0
3469,18.12,2016,28571,51939,0,27408,50776.0
3470,18.12,2017,24795,53982,0,23612,52799.0
3471,18.12,2018,23147,52480,0,19938,51271.0
3472,18.12,2019,44269,54059,0,16381,52760.0
3473,18.12,2020,24249,50789,0,12961,48301.0
3474,18.12,2021,13650,115374,0,8792,44155.0
3475,18.12,2022,0,0,0,7099,43984.0
3476,18.12,2023,0,0,0,7171,38082.0
3477,18.12,2024,0,0,0,7171,31727.0
3478,18.12,2025,0,0,0,7171,0.0
3479,18.12,2026,0,0,0,0,0.0
3480,18.12,2027,0,0,0,0,0.0
3481,18.12,2028,0,0,0,0,0.0
3482,18.12,2029,0,0,0,0,0.0
3483,18.12,2030,0,0,0,0,0.0
7150,18.20,2005,0,0,0,2506,0.0
7151,18.20,2006,5012,2653,0,2506,2653.0
7152,18.20,2007,2506,2718,0,2506,2718.0
7153,18.20,2008,6376,5645,0,2873,2772.0
7154,18.20,2009,3013,3013,0,2873,3013.0
7155,18.20,2010,2873,2858,0,2873,2858.0
7156,18.20,2011,3293,3299,0,2873,3299.0
7157,18.20,2012,2873,3410,0,2873,3410.0
7158,18.20,2013,1400,3745,0,2257,3619.0
7159,18.20,2014,6177,4198,0,2020,4198.0
7160,18.20,2015,2790,4496,0,1790,4496.0
7161,18.20,2016,1534,1933,0,0,1933.0
7162,18.20,2017,0,0,0,0,0.0
7163,18.20,2018,0,0,0,0,0.0
7164,18.20,2019,0,0,0,0,0.0
7165,18.20,2020,0,0,0,0,0.0
7166,18.20,2021,0,0,0,0,0.0
7167,18.20,2022,0,0,0,0,0.0
7168,18.20,2023,0,0,0,0,0.0
7169,18.20,2024,0,0,0,0,0.0
7170,18.20,2025,0,0,0,0,0.0
7171,18.20,2026,0,0,0,0,0.0
7172,18.20,2027,0,0,0,0,0.0
7173,18.20,2028,0,0,0,0,0.0
7174,18.20,2029,0,0,0,0,0.0
7175,18.20,2030,0,0,0,0,0.0
936,19.10,2005,4085446,0,0,8757251,0.0
937,19.10,2006,13483220,6321913,0,8752022,5894057.0
938,19.10,2007,9185469,8919321,0,8752022,7337126.0
939,19.10,2008,3419584,10986161,0,5955288,7628462.0
940,19.10,2009,11656888,9928403,0,5939056,6949022.0
941,19.10,2010,8780265,7309694,0,6276922,5095545.0
942,19.10,2011,9104836,11276485,0,6266792,4285929.0
943,19.10,2012,10728607,11511409,0,6287150,4129988.0
944,19.10,2013,4879486,7780797,0,4825785,3573013.0
945,19.10,2014,11397414,10081665,0,4713377,6104512.0
946,19.10,2015,10345794,10870785,0,4385391,5913134.0
947,19.10,2016,9037769,9433579,0,4303581,5597440.0
948,19.10,2017,8454042,8587904,0,4227264,5777460.0
949,19.10,2018,9728866,8074911,0,4197092,5881371.0
950,19.10,2019,8173068,7949827,0,4055856,5899808.0
951,19.10,2020,6759396,7356262,0,3971310,5364800.0
952,19.10,2021,4802051,5109980,0,3565652,4575499.0
953,19.10,2022,0,0,0,3479203,5236054.0
954,19.10,2023,0,0,0,3593376,5187030.0
955,19.10,2024,0,0,0,3273458,5115265.0
956,19.10,2025,0,0,0,3273458,0.0
957,19.10,2026,0,0,0,0,0.0
958,19.10,2027,0,0,0,0,0.0
959,19.10,2028,0,0,0,0,0.0
960,19.10,2029,0,0,0,0,0.0
961,19.10,2030,0,0,0,0,0.0
1014,19.20,2005,114549835,7128962,0,149798179,0.0
1015,19.20,2006,190721005,152077389,0,149120590,103052235.0
1016,19.20,2007,161945395,158472779,0,153328839,178099400.0
1017,19.20,2008,201777462,214188361,0,146234289,147641624.0
1018,19.20,2009,176153998,178594604,0,146703084,144785873.0
1019,19.20,2010,187857351,185374450,0,149947319,136156716.0
1020,19.20,2011,190574814,189154545,0,150069395,118059826.0
1021,19.20,2012,196906222,185478375,0,153006876,112383125.0
1022,19.20,2013,99761911,203652828,0,112016677,100879848.0
1023,19.20,2014,290878918,212581414,0,109805575,134429396.0
1024,19.20,2015,141446843,154048456,0,106535298,131436692.0
1025,19.20,2016,147436573,156970623,0,104411489,134124644.0
1026,19.20,2017,143866915,161769498,0,102625263,133432048.0
1027,19.20,2018,147139655,154786927,0,101068300,132553129.0
1028,19.20,2019,137975395,153920506,0,98389006,130061706.0
1029,19.20,2020,157622616,155882357,0,96507001,128858852.0
1030,19.20,2021,82704626,137120335,0,79525322,119043008.0
1031,19.20,2022,0,0,0,76041416,109498279.0
1032,19.20,2023,0,0,0,77256701,116425534.0
1033,19.20,2024,0,0,0,77334833,112266929.0
1034,19.20,2025,0,0,0,77334317,0.0
1035,19.20,2026,0,0,0,0,0.0
1036,19.20,2027,0,0,0,0,0.0
1037,19.20,2028,0,0,0,0,0.0
1038,19.20,2029,0,0,0,0,0.0
1039,19.20,2030,0,0,0,0,0.0
3042,20.11,2005,1738975,458752,0,1405819,0.0
3043,20.11,2006,1569842,1919211,0,1491208,1061068.0
3044,20.11,2007,1793819,1571143,0,1487765,1372656.0
3045,20.11,2008,2162044,1961204,0,1987742,1206479.0
3046,20.11,2009,5125135,4670838,0,2132909,1739496.0
3047,20.11,2010,3844928,3719347,0,1994928,1642121.0
3048,20.11,2011,4793303,4470085,0,1997904,1698811.0
3049,20.11,2012,4027145,3987697,0,2010488,1551930.0
3050,20.11,2013,5203052,5008838,0,8273883,1452139.0
3051,20.11,2014,18647722,12820611,0,8113333,8333939.0
3052,20.11,2015,10328951,10626449,0,7780109,8272438.0
3053,20.11,2016,9804387,9050689,0,7841932,8291899.0
3054,20.11,2017,11021617,9638968,0,7704854,8191124.0
3055,20.11,2018,9405692,10587641,0,7534212,8402373.0
3056,20.11,2019,11893532,12326433,0,7609348,8169377.0
3057,20.11,2020,10119192,10471959,0,7854523,8920342.0
3058,20.11,2021,6908764,10931863,0,6145137,8222097.0
3059,20.11,2022,0,0,0,6097373,8075466.0
3060,20.11,2023,0,0,0,5340954,7164924.0
3061,20.11,2024,0,0,0,5331525,7084220.0
3062,20.11,2025,0,0,0,5331525,0.0
3063,20.11,2026,0,0,0,0,0.0
3064,20.11,2027,0,0,0,0,0.0
3065,20.11,2028,0,0,0,0,0.0
3066,20.11,2029,0,0,0,0,0.0
3067,20.11,2030,0,0,0,0,0.0
1924,20.12,2005,207264,8399,0,318898,0.0
1925,20.12,2006,427559,310779,0,384237,204008.0
1926,20.12,2007,530794,421134,0,382563,360761.0
1927,20.12,2008,791389,671715,0,628938,344219.0
1928,20.12,2009,693981,683894,0,633196,447574.0
1929,20.12,2010,659743,503675,0,634397,320740.0
1930,20.12,2011,655054,647906,0,634397,450562.0
1931,20.12,2012,875822,819391,0,668731,474033.0
1932,20.12,2013,744086,1026364,0,1925907,446867.0
1933,20.12,2014,3529591,1634772,0,1888741,1422650.0
1934,20.12,2015,1977079,2052641,0,1862693,1501710.0
1935,20.12,2016,1963438,1735807,0,1803280,1438361.0
1936,20.12,2017,1818470,1770051,0,1767725,1507355.0
1937,20.12,2018,2415388,3216031,0,1394627,1466821.0
1938,20.12,2019,1236307,1793454,0,1366428,1372205.0
1939,20.12,2020,1818980,1565883,0,1324310,1323755.0
1940,20.12,2021,758900,1782003,0,765693,1242624.0
1941,20.12,2022,0,0,0,757525,811080.0
1942,20.12,2023,0,0,0,717606,756582.0
1943,20.12,2024,0,0,0,675706,596867.0
1944,20.12,2025,0,0,0,675349,0.0
1945,20.12,2026,0,0,0,0,0.0
1946,20.12,2027,0,0,0,0,0.0
1947,20.12,2028,0,0,0,0,0.0
1948,20.12,2029,0,0,0,0,0.0
1949,20.12,2030,0,0,0,0,0.0
1976,20.13,2005,5079926,726957,0,5349575,0.0
1977,20.13,2006,5796230,5605955,0,5467105,2411365.0
1978,20.13,2007,5876252,5087646,0,5655631,6851224.0
1979,20.13,2008,14050594,12156121,0,8383788,5014336.0
1980,20.13,2009,12059954,11997533,0,8054052,7230284.0
1981,20.13,2010,8920305,8223920,0,7725783,5964515.0
1982,20.13,2011,9941232,7783724,0,7670589,6253768.0
1983,20.13,2012,9303915,8339939,0,7726971,6239199.0
1984,20.13,2013,7731413,15638410,0,15010855,5869904.0
1985,20.13,2014,35881513,24173264,0,14619119,12331483.0
1986,20.13,2015,18899157,19522306,0,13728840,12209991.0
1987,20.13,2016,21506374,22033680,0,13550248,12126821.0
1988,20.13,2017,23507227,22989317,0,13275524,12336575.0
1989,20.13,2018,18730415,19566252,0,12972243,12889083.0
1990,20.13,2019,16535021,18320291,0,12631272,11297053.0
1991,20.13,2020,18374347,19935382,0,12272747,13013107.0
1992,20.13,2021,9094440,16906351,0,10123956,10051223.0
1993,20.13,2022,0,0,0,9965115,12188216.0
