,Unnamed: 0,InVolReg,OutVolReg,TVolFin,WalletReg,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI,InVolReg_lag1,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,OutVolFin_lag2,TVolFin_lag1,WalletReg_lag1,WalletReg_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag2,CDD_lag1,CDD_lag2,ESI_lag1,ESI_lag2,IPI_lag1,IPI_lag2
80,82,-0.0614477167648637,0.0846007316191705,0.6931471805599453,19.165214002095368,15.2064700205573,2019-11-01,-0.0131348997151174,-0.0187591436915317,0.0105164779038675,0.0388613462766409,0.5114267381576614,-0.2379586370993505,0.0067876715227805,-0.0005111168013129,0.2514866935902802,-0.5952689638111899,0.0322182435495221,0.4173361356236746,0.6931471805599453,0.6931471805599453,19.14642915213299,19.1200719598863,0.0189563909294161,-0.050903987349153,0.0253151798810442,0.0097934214164547,0.0987091606286727,0.0737925436672264,-0.0372390199137786,0.043218958553866,1.1205457964109482,-1.2226213634040088,-1.5269094388189195,0.0030850874414189,-0.005553847225646,-0.0071283397566448,-0.0176016613691603
81,83,1.5631214899282249,1.7368387059822208,0.6931471805599453,19.22325535355551,15.2064700205573,2019-12-01,-0.0248135486355072,-0.0102136188309236,-0.0640032141814477,0.0304530213429394,0.1846993497997671,-0.004987541511039,-0.0024858056104193,-0.0040983663922826,-0.0614477167648637,0.2514866935902802,0.0846007316191705,0.0322182435495221,0.6931471805599453,0.6931471805599453,19.165214002095368,19.14642915213299,-0.0131348997151174,0.0189563909294161,-0.0187591436915317,0.0253151798810442,0.0105164779038675,0.0987091606286727,0.0388613462766409,-0.0372390199137786,0.7435158331802771,-0.2379586370993505,-1.2226213634040088,0.0067876715227805,0.0030850874414189,-0.0005111168013129,-0.0071283397566448
82,84,-1.295613287548285,-1.4245244243010404,0.6931471805599453,19.24425440061849,15.2064700205573,2020-01-01,-0.0291820137311193,0.0303673236084254,-0.1236705934835578,-0.0239436189894641,0.0740849139432686,0.0,0.0066795416192508,0.0081800047119307,1.5631214899282249,-0.0614477167648637,1.7368387059822208,0.0846007316191705,0.6931471805599453,0.6931471805599453,19.22325535355551,19.165214002095368,-0.0248135486355072,-0.0131348997151174,-0.0102136188309236,-0.0187591436915317,-0.0640032141814477,0.0105164779038675,0.0304530213429394,0.0388613462766409,0.5114267381576614,-0.004987541511039,-0.2379586370993505,-0.0024858056104193,0.0067876715227805,-0.0040983663922826,-0.0005111168013129
83,85,2.8138064076394045,0.4981481543482182,0.6931471805599453,19.991153420356124,15.2064700205573,2020-02-01,-0.0099196982386207,-0.0068378763515442,-0.0946748194928857,-0.0887634087617774,-0.1932235222193155,0.0,-0.0079400117741208,0.0030503328176232,-1.295613287548285,1.5631214899282249,-1.4245244243010404,1.7368387059822208,0.6931471805599453,0.6931471805599453,19.24425440061849,19.22325535355551,-0.0291820137311193,-0.0248135486355072,0.0303673236084254,-0.0102136188309236,-0.1236705934835578,-0.0640032141814477,-0.0239436189894641,0.0304530213429394,0.1846993497997671,0.0,-0.004987541511039,0.0066795416192508,-0.0024858056104193,0.0081800047119307,-0.0040983663922826
84,86,-0.9984554796390306,1.973798680431262,0.6931471805599453,19.919828438578207,15.2064700205573,2020-03-01,-0.2138196738362889,-0.0160978298426801,-0.0347696358068336,-0.3271140295158097,-0.0014556800075036,0.0,-0.0725830377623344,-0.0677246404989562,2.8138064076394045,-1.295613287548285,0.4981481543482182,-1.4245244243010404,0.6931471805599453,0.6931471805599453,19.991153420356124,19.24425440061849,-0.0099196982386207,-0.0291820137311193,-0.0068378763515442,0.0303673236084254,-0.0946748194928857,-0.1236705934835578,-0.0887634087617774,-0.0239436189894641,0.0740849139432686,0.0,0.0,-0.0079400117741208,0.0066795416192508,0.0030503328176232,0.0081800047119307
85,87,0.4238810651537577,1.2699453719184994,0.6931471805599453,18.66127053276944,15.2064700205573,2020-04-01,0.080533794458439,-0.0633048873060291,-0.0895465285370371,-0.1697963790764602,-0.3961052712466433,0.0,-0.2035596026822492,-0.0518366250175974,-0.9984554796390306,2.8138064076394045,1.973798680431262,0.4981481543482182,0.6931471805599453,0.6931471805599453,19.919828438578207,19.991153420356124,-0.2138196738362889,-0.0099196982386207,-0.0160978298426801,-0.0068378763515442,-0.0347696358068336,-0.0946748194928857,-0.3271140295158097,-0.0887634087617774,-0.1932235222193155,0.0,0.0,-0.0725830377623344,-0.0079400117741208,-0.0677246404989562,0.0030503328176232
86,88,-2.675402687101865,-4.266464333369363,0.6931471805599453,18.688811442841104,15.2064700205573,2020-05-01,0.0679449279799926,-0.0603475212040178,-0.0986962498318446,0.1439951363240208,-0.4125643523555968,0.7724203614544533,0.310574957572312,0.0839077862729489,0.4238810651537577,-0.9984554796390306,1.2699453719184994,1.973798680431262,0.6931471805599453,0.6931471805599453,18.66127053276944,19.919828438578207,0.080533794458439,-0.2138196738362889,-0.0633048873060291,-0.0160978298426801,-0.0895465285370371,-0.0347696358068336,-0.1697963790764602,-0.3271140295158097,-0.0014556800075036,0.0,0.0,-0.2035596026822492,-0.0725830377623344,-0.0518366250175974,-0.0677246404989562
87,89,-0.3110779465136755,0.0104022636964895,0.6931471805599453,18.693880347385463,15.2064700205573,2020-06-01,0.1838494409720077,-0.0191898015988556,0.0226376237493051,0.1268362145293826,-1.309653476430511,0.8723846948169383,0.0557600715603028,-0.012705305901921,-2.675402687101865,0.4238810651537577,-4.266464333369363,1.2699453719184994,0.6931471805599453,0.6931471805599453,18.688811442841104,18.66127053276944,0.0679449279799926,0.080533794458439,-0.0603475212040178,-0.0633048873060291,-0.0986962498318446,-0.0895465285370371,0.1439951363240208,-0.1697963790764602,-0.3961052712466433,0.7724203614544533,0.0,0.310574957572312,-0.2035596026822492,0.0839077862729489,-0.0518366250175974
88,90,0.3501190183561764,0.142572641091192,0.6931471805599453,18.71551321129048,15.2064700205573,2020-07-01,-0.0141453773110771,-0.0156403454596327,0.0028708110500585,0.0311993503184293,-0.1164317206214233,1.2796997079942316,-0.0280297923351744,-0.0182800789166845,-0.3110779465136755,-2.675402687101865,0.0104022636964895,-4.266464333369363,0.6931471805599453,0.6931471805599453,18.693880347385463,18.688811442841104,0.1838494409720077,0.0679449279799926,-0.0191898015988556,-0.0603475212040178,0.0226376237493051,-0.0986962498318446,0.1268362145293826,0.1439951363240208,-0.4125643523555968,0.8723846948169383,0.7724203614544533,0.0557600715603028,0.310574957572312,-0.012705305901921,0.0839077862729489
89,91,0.8073839029331218,-0.3642749189031296,0.6931471805599453,18.84686135014505,15.2064700205573,2020-08-01,0.069096097293495,-0.0293921647366524,0.1562707154251794,0.0012064533166551,-0.1235116149155328,0.1651731221308958,-0.0185765707646297,0.0037909604025463,0.3501190183561764,-0.3110779465136755,0.142572641091192,0.0104022636964895,0.6931471805599453,0.6931471805599453,18.71551321129048,18.693880347385463,-0.0141453773110771,0.1838494409720077,-0.0156403454596327,-0.0191898015988556,0.0028708110500585,0.0226376237493051,0.0311993503184293,0.1268362145293826,-1.309653476430511,1.2796997079942316,0.8723846948169383,-0.0280297923351744,0.0557600715603028,-0.0182800789166845,-0.012705305901921
90,92,-0.8434973108461499,0.1943213609328289,0.6931471805599453,18.87070053860987,15.2064700205573,2020-09-01,-0.0604620627755365,0.0440880832331131,0.147484443177283,-0.0431802347257237,0.920243306189978,-1.2830298046747135,-0.0123533644690416,-0.004333701257118,0.8073839029331218,0.3501190183561764,-0.3642749189031296,0.142572641091192,0.6931471805599453,0.6931471805599453,18.84686135014505,18.71551321129048,0.069096097293495,-0.0141453773110771,-0.0293921647366524,-0.0156403454596327,0.1562707154251794,0.0028708110500585,0.0012064533166551,0.0311993503184293,-0.1164317206214233,0.1651731221308958,1.2796997079942316,-0.0185765707646297,-0.0280297923351744,0.0037909604025463,-0.0182800789166845
91,93,0.3759308939496151,-0.0315960271868682,0.6931471805599453,18.92482194868464,15.2064700205573,2020-10-01,-0.1071702236961638,0.0356763647659521,0.1114100476708177,-0.0081974618566471,0.8859874053373833,-1.5520058633482248,-0.0284774312838589,0.0492553886486302,-0.8434973108461499,0.8073839029331218,0.1943213609328289,-0.3642749189031296,0.6931471805599453,0.6931471805599453,18.87070053860987,18.84686135014505,-0.0604620627755365,0.069096097293495,0.0440880832331131,-0.0293921647366524,0.147484443177283,0.1562707154251794,-0.0431802347257237,0.0012064533166551,-0.1235116149155328,-1.2830298046747135,0.1651731221308958,-0.0123533644690416,-0.0185765707646297,-0.004333701257118,0.0037909604025463
92,94,-0.4182535697855059,1.6489673458377148,0.6931471805599453,18.774414005382628,15.2064700205573,2020-11-01,0.1696533641049535,0.0498545948111752,-0.0089250178172952,0.0364627654407261,0.3989683411833669,-0.2446918875204127,-0.0267122793113037,-0.0140517534556501,0.3759308939496151,-0.8434973108461499,-0.0315960271868682,0.1943213609328289,0.6931471805599453,0.6931471805599453,18.92482194868464,18.87070053860987,-0.1071702236961638,-0.0604620627755365,0.0356763647659521,0.0440880832331131,0.1114100476708177,0.147484443177283,-0.0081974618566471,-0.0431802347257237,0.920243306189978,-1.5520058633482248,-1.2830298046747135,-0.0284774312838589,-0.0123533644690416,0.0492553886486302,-0.004333701257118
93,95,2.2642497397395367,0.0384014551626492,0.6931471805599453,19.14057463088488,15.2064700205573,2020-12-01,0.0919745233042252,0.1309677045861779,0.0921566313518096,0.0716909153449281,0.307842185034473,-0.009950330853168,0.0520660384337112,-0.0068367344917055,-0.4182535697855059,0.3759308939496151,1.6489673458377148,-0.0315960271868682,0.6931471805599453,0.6931471805599453,18.774414005382628,18.92482194868464,0.1696533641049535,-0.1071702236961638,0.0498545948111752,0.0356763647659521,-0.0089250178172952,0.1114100476708177,0.0364627654407261,-0.0081974618566471,0.8859874053373833,-0.2446918875204127,-1.5520058633482248,-0.0267122793113037,-0.0284774312838589,-0.0140517534556501,0.0492553886486302
